site,date_observed,genus,species,id,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_iNocreasiNog_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falliNog_observed,flower_buds_observed,flower_buds_intensity,flower_opeNo_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,notes_observer,notes_entry,year,num_records
Oak Collection,7/17/2018,Quercus,bebbiana,422-48*1,No,0,Yes,>95,No,0%,Yes,5-24%,Yes,No,0,No,0,No,Lots,Yes,NA,No,0,No,0,NA,,2018,6241
Oak Collection,7/17/2018,Quercus,deamii,1258-26*3,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,NA,Yes,NA,No,0,No,0,Loaded with large acorns but still greenish,,2018,6242
Oak Collection,7/17/2018,Quercus,alba,862-34*1,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,Yes,NA,No,0,No,0,NA,,2018,6243
Oak Collection,7/17/2018,Quercus,bebbiana,749-34*1,No,0,Yes,>95,No,0%,Yes,5-24%,No,No,0,No,0,No,None,Yes,NA,No,0,No,0,NA,,2018,6244
Oak Collection,7/17/2018,Quercus,macranthera,19-2012*1,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,NA,No,0,NA,,2018,6245
Oak Collection,7/17/2018,Quercus,castaneifolia,18-2012*1,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,6246
Oak Collection,7/17/2018,Quercus,macrocarpa,1261-26*1,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,Yes,NA,No,0,Yes,NA,Green acorns on ground chewed by animal. Also tiny aborted acorns on ground.,,2018,6247
Oak Collection,7/17/2018,Quercus,lyrata,179-95*1,No,0,Yes,75-94,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,6248
Oak Collection,7/17/2018,Quercus,mongolica,333-94*5,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,No,0,No,0,No,0,NA,,2018,6249
Oak Collection,7/17/2018,Quercus,mongolica,333-94*4,No,0,Yes,>95,No,0%,No,0%,No,No,0,No,0,No,None,Yes,NA,No,0,No,0,NA,,2018,6250
Oak Collection,7/11/2018,Quercus,aliena,392-2011*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6251
Oak Collection,7/11/2018,Quercus,aliena,392-2011*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6252
Oak Collection,7/11/2018,Quercus,imbricaria,1183-2004*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6253
Oak Collection,7/11/2018,Quercus,imbricaria,1183-2004*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6254
Oak Collection,7/11/2018,Quercus,gambelii,145-75*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6255
Oak Collection,7/11/2018,Quercus,gambelii,145-75*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6256
Oak Collection,7/11/2018,Quercus,michauxii,539-96*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6257
Oak Collection,7/11/2018,Quercus,palustris,1484-35*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6258
Oak Collection,7/11/2018,Quercus,runcinata,502-36*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6259
Oak Collection,7/11/2018,Quercus,saulii,580-32*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6260
Oak Collection,7/11/2018,Quercus,exacta,501-36*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6261
Oak Collection,7/11/2018,Quercus,aliena,340-2002*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6262
Oak Collection,7/11/2018,Quercus,aliena,340-2002*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6263
Oak Collection,7/11/2018,Quercus,gambelii,145-75*8,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6264
Oak Collection,7/11/2018,Quercus,subfalcata,656-32*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6265
Oak Collection,7/11/2018,Quercus,acutissima,463-55*3,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6266
Oak Collection,7/11/2018,Quercus,acutissima,463-55*4,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6267
Oak Collection,7/11/2018,Quercus,acutissima,644-33*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6268
Oak Collection,7/11/2018,Quercus,alba,239-42*2,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6269
Oak Collection,7/19/2018,Quercus,montana,657-33*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6270
Oak Collection,7/19/2018,Quercus,rubra,466-37*1,No,NA,Yes,75-94,No,NA,Yes,5-24%,Yes,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6271
Oak Collection,7/19/2018,Quercus,alba,134-U*61,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6272
Oak Collection,7/19/2018,Quercus,alba,134-U*60,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Small underdeveloped fruit,,2018,6273
Oak Collection,7/19/2018,Quercus,ellipsoidalis,204-92*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,Yes,25-49,Yes,NA,NA,,2018,6274
Oak Collection,7/19/2018,Quercus,marilandica,305-94*2,No,NA,Yes,>95,No,NA,Yes,5-24%,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,Yes,NA,NA,,2018,6275
Oak Collection,7/19/2018,Quercus,marilandica,305-94*3,No,NA,Yes,>95,No,NA,Yes,5-24%,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,Yes,NA,Small fruit,,2018,6276
Oak Collection,6/27/2018,Quercus,alba,684-33*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6277
Oak Collection,7/19/2018,Quercus,marilandica,305-94*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,Yes,NA,Small fruit,,2018,6278
Oak Collection,6/27/2018,Quercus,bebbiana,441-42*1,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6279
Oak Collection,6/27/2018,Quercus,ellipsoidalis,204-92*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6280
Oak Collection,7/19/2018,Quercus,marilandica,362-96*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6281
Oak Collection,6/27/2018,Quercus,ellipsoidalis,204-92*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Large fruits,,2018,6282
Oak Collection,6/27/2018,Quercus,fusiformis,14-2006*3,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6283
Oak Collection,7/19/2018,Quercus,prinoides,365-2007*7,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6284
Oak Collection,6/27/2018,Quercus,gambelii,556-32*1,No,NA,Yes,50-74,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6285
Oak Collection,7/19/2018,Quercus,prinoides,365-2007*8,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6286
Oak Collection,6/27/2018,Quercus,georgiana,49-2002*1,No,NA,Yes,50-74,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Fair amount of new leaves on south side.,,2018,6287
Oak Collection,6/27/2018,Quercus,jackiana,685-33*1,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,"Varying fruit sizes, all increasing.",,2018,6288
Oak Collection,6/27/2018,Quercus,muehlenbergii,528-99*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6289
Oak Collection,7/19/2018,Quercus,prinoides,365-2007*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6290
Oak Collection,6/27/2018,Quercus,prinoides,326-99*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6291
Oak Collection,6/27/2018,Quercus,prinoides,742-51*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6292
Oak Collection,7/19/2018,Quercus,prinoides,365-2007*4,No,NA,Yes,>95,No,NA,Yes,5-24%,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6293
Oak Collection,6/27/2018,Quercus,prinoides,742-51*2,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Spent flowers,,2018,6294
Oak Collection,6/27/2018,Quercus,prinoides,742-51*4,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Spent flowers,,2018,6295
Oak Collection,6/27/2018,Quercus,prinoides,768-54*1,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6296
Oak Collection,6/27/2018,Quercus,prinoides,768-54*2,No,NA,Yes,75-94,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Spent flowers,,2018,6297
Oak Collection,7/19/2018,Quercus,velutina,185-92*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6298
Oak Collection,6/27/2018,Quercus,prinoides,768-54*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Fair amount of red leaves,,2018,6299
Oak Collection,6/27/2018,Quercus,prinoides,768-54*5,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6300
Oak Collection,7/19/2018,Quercus,velutina,185-92*5,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6301
Oak Collection,6/26/2018,Quercus,bebbiana,706-72*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6302
Oak Collection,6/26/2018,Quercus,laurifolia,169-2015*1,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6303
Oak Collection,6/26/2018,Quercus,lusitanica,18-2011*1,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6304
Oak Collection,6/26/2018,Quercus,lusitanica,18-2011*2,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6305
Oak Collection,7/19/2018,Quercus,shumardii,540-96*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6306
Oak Collection,6/26/2018,Quercus,lusitanica,18-2011*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6307
Oak Collection,6/27/2018,Quercus,macranthera,19-2012*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6308
Oak Collection,6/26/2018,Quercus,macrocarpa,1261-26*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6309
Oak Collection,7/19/2018,Quercus,shumardii,540-96*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6310
Oak Collection,6/26/2018,Quercus,macrocarpa,752-34*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6311
Oak Collection,6/26/2018,Quercus,macrocarpa,752-34*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6312
Oak Collection,6/26/2018,Quercus,marilandica,258-95*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6313
Oak Collection,6/26/2018,Quercus,pagoda,700-46*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6314
Oak Collection,6/26/2018,Quercus,pagoda,700-46*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6315
Oak Collection,6/26/2018,Quercus,phellos,109-74*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6316
Oak Collection,6/26/2018,Quercus,polymorpha,222-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6317
Oak Collection,7/19/2018,Quercus,dalechampii,286-97*1,No,NA,Yes,>95,No,NA,Yes,25-49%,Yes,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,Stressed tree.  Fruit underdeveloped.,,2018,6318
Oak Collection,6/26/2018,Quercus,robur,180-93*7,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6319
Oak Collection,6/26/2018,Quercus,robur,180-93*8,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6320
Oak Collection,6/26/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6321
Oak Collection,6/26/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6322
Oak Collection,7/19/2018,Quercus,dalechampii,286-97*2,No,NA,Yes,>95,No,NA,Yes,25-49%,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6323
Oak Collection,6/26/2018,Quercus,shumardii,1513-35*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6324
Oak Collection,7/5/2018,Quercus,bebbiana,706-72*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6325
Oak Collection,7/5/2018,Quercus,laurifolia,169-2015*1,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6326
Oak Collection,7/5/2018,Quercus,lusitanica,18-2011*1,No,NA,Yes,24-May,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6327
Oak Collection,7/5/2018,Quercus,lusitanica,18-2011*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6328
Oak Collection,7/5/2018,Quercus,lusitanica,18-2011*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6329
Oak Collection,7/5/2018,Quercus,macranthera,19-2012*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6330
Oak Collection,7/5/2018,Quercus,macrocarpa,1261-26*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6331
Oak Collection,7/5/2018,Quercus,macrocarpa,752-34*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6332
Oak Collection,7/5/2018,Quercus,macrocarpa,752-34*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6333
Oak Collection,7/5/2018,Quercus,marilandica,258-95*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6334
Oak Collection,7/5/2018,Quercus,pagoda,700-46*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6335
Oak Collection,7/5/2018,Quercus,pagoda,700-46*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6336
Oak Collection,7/5/2018,Quercus,phellos,109-74*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6337
Oak Collection,7/5/2018,Quercus,polymorpha,222-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6338
Oak Collection,7/5/2018,Quercus,robur,180-93*7,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6339
Oak Collection,7/5/2018,Quercus,robur,180-93*8,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6340
Oak Collection,7/5/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6341
Oak Collection,7/5/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6342
Oak Collection,7/5/2018,Quercus,shumardii,1513-35*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6343
Oak Collection,7/9/2018,Quercus,bebbiana,706-72*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6344
Oak Collection,7/9/2018,Quercus,laurifolia,169-2015*1,No,NA,Yes,25-49,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6345
Oak Collection,7/9/2018,Quercus,lusitanica,18-2011*1,No,NA,Yes,25-49,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6346
Oak Collection,7/9/2018,Quercus,lusitanica,18-2011*2,No,NA,Yes,25-49,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6347
Oak Collection,7/9/2018,Quercus,lusitanica,18-2011*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6348
Oak Collection,7/9/2018,Quercus,macranthera,19-2012*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6349
Oak Collection,7/9/2018,Quercus,macrocarpa,1261-26*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6350
Oak Collection,7/9/2018,Quercus,macrocarpa,752-34*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6351
Oak Collection,7/9/2018,Quercus,macrocarpa,752-34*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6352
Oak Collection,7/9/2018,Quercus,marilandica,258-95*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6353
Oak Collection,7/9/2018,Quercus,pagoda,700-46*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6354
Oak Collection,7/9/2018,Quercus,pagoda,700-46*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6355
Oak Collection,7/9/2018,Quercus,phellos,109-74*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6356
Oak Collection,7/9/2018,Quercus,polymorpha,222-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6357
Oak Collection,7/9/2018,Quercus,robur,180-93*7,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6358
Oak Collection,7/9/2018,Quercus,robur,180-93*8,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6359
Oak Collection,7/9/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6360
Oak Collection,7/9/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6361
Oak Collection,7/9/2018,Quercus,shumardii,1513-35*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6362
Oak Collection,7/16/2018,Quercus,bebbiana,706-72*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6363
Oak Collection,7/16/2018,Quercus,laurifolia,169-2015*1,No,NA,Yes,25-49,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6364
Oak Collection,7/16/2018,Quercus,lusitanica,18-2011*1,No,NA,Yes,25-49,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6365
Oak Collection,7/16/2018,Quercus,lusitanica,18-2011*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6366
Oak Collection,7/16/2018,Quercus,lusitanica,18-2011*3,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6367
Oak Collection,7/16/2018,Quercus,macranthera,19-2012*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6368
Oak Collection,7/16/2018,Quercus,macrocarpa,1261-26*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6369
Oak Collection,7/16/2018,Quercus,macrocarpa,752-34*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6370
Oak Collection,7/16/2018,Quercus,macrocarpa,752-34*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6371
Oak Collection,7/16/2018,Quercus,marilandica,258-95*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6372
Oak Collection,7/16/2018,Quercus,pagoda,700-46*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6373
Oak Collection,7/16/2018,Quercus,pagoda,700-46*2,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6374
Oak Collection,7/16/2018,Quercus,phellos,109-74*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6375
Oak Collection,7/16/2018,Quercus,polymorpha,222-2015*1,No,NA,No,NA,No,NA,No,NA,No,No,NA,No,NA,No,NA,No,NA,No,NA,No,NA,NA,,2018,6376
Oak Collection,7/16/2018,Quercus,robur,180-93*7,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6377
Oak Collection,7/16/2018,Quercus,robur,180-93*8,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6378
Oak Collection,7/16/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6379
Oak Collection,7/16/2018,Quercus,robur,180-93*9,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6380
Oak Collection,7/16/2018,Quercus,shumardii,1513-35*4,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,Yes,NA,No,NA,No,NA,NA,,2018,6381
Oak Collection,6/22/2018,Quercus,bicolor,513-25*1,No,NA,Yes,>95,No,NA,No,NA,No,No,NA,No,NA,No,NA,?,NA,No,NA,No,NA,NA,,2018,6382
