"","X","date_observed","genus","species","id","leaf_breaking_bud_observed","leaf_breaking_bud_intensity","leaf_observed","leaf_intensity","leaf_increasing_size_observed","leaf_increasing_size_intensity","leaf_color_observed","leaf_color_intensity","leaf_falling_observed","flower_buds_observed","flower_buds_intensity","flower_open_observed","flower_open_intensity","fruit_observed","fruit_intensity","fruit_ripe_observed","fruit_ripe_intensity","fruit_drop_observed","fruit_drop_intensity","notes_observer","notes_entry","month","date"
"2463",2463,"11/6/2017","Quercus","montana","602-2000*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2464",2464,"11/6/2017","Quercus","coccinea","1173-2004*4",0,"0",1,"0",0,"0",1,"75-94%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",11,6
"2465",2465,"11/6/2017","Quercus","coccinea","1173-2004*5",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2466",2466,"11/6/2017","Quercus","pyrenaica","200-99*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2467",2467,"11/6/2017","Quercus","petraea","20-2012*1",0,"0",1,"0",0,"0",1,"5-24%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2468",2468,"11/6/2017","Quercus","rubra","64-92*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2469",2469,"11/6/2017","Quercus","palustris","1164-22*6",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2470",2470,"11/6/2017","Quercus","palustris","77-72*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",11,6
"2471",2471,"11/6/2017","Quercus","robur","400-2009*1",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2472",2472,"11/6/2017","Quercus","shumardii","1513-35*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",11,6
"2473",2473,"11/6/2017","Quercus","shumardii","10-2008*1",0,"0",1,"0",0,"0",1,"75-94%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2474",2474,"11/6/2017","Quercus","marilandica","1134-2004*5",0,"0",1,"0",0,"0",1,">95%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2475",2475,"11/6/2017","Quercus","macrocarpa","597-2001*2",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2476",2476,"11/6/2017","Quercus","macrocarpa","696-2006*8",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",11,6
"2477",2477,"11/6/2017","Quercus","petraea","258-2004*3",0,"0",1,"0",0,"0",1,"5-24%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2478",2478,"11/6/2017","Quercus","imbricaria","1183-2004*1",0,"0",1,"0",0,"0",1,"50-74%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2479",2479,"11/6/2017","Quercus","palustris","573-40*7",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2480",2480,"11/6/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2481",2481,"11/6/2017","Quercus","coccinea","435-2004*1",0,"0",1,"0",0,"0",1,"5-24%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2482",2482,"11/6/2017","Quercus","georgiana","49-2002*3",0,"0",1,"0",0,"0",1,"50-74%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2483",2483,"11/6/2017","Quercus","bicolor","135-U*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2484",2484,"11/6/2017","Quercus","lobata","526-2000*4",0,"0",1,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded ""falling_leaves"" meaning leaf_intensity will have no value. ",11,6
"2485",2485,"11/6/2017","Quercus","georgiana","49-2002*4",0,"0",1,"0",0,"0",1,"25-49%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2486",2486,"11/6/2017","Quercus","georgiana","49-2002*5",0,"0",1,"0",0,"0",1,"25-49%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2487",2487,"11/6/2017","Quercus","petraea","498-2005*3",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",11,6
"2488",2488,"10/9/2017","Quercus","lyrata","1133-2004*1",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2489",2489,"10/9/2017","Quercus","gambelii","145-75*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",10,9
"2490",2490,"10/9/2017","Quercus","michauxii","539-96*3",0,"0",1,"0",0,"0",1,"25-49%",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2491",2491,"10/9/2017","Quercus","gambelii","145-75*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2492",2492,"10/9/2017","Quercus","michauxii","539-96*5",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2493",2493,"10/9/2017","Quercus","gambelii","145-75*8",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","all leaves brown spots","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2494",2494,"10/9/2017","Quercus","subfalcata","656-32*1",0,"0",1,"0",0,"0",1,"5-24%",0,0,"0",0,"0",1,"1001-10000",1,"75-94%",1,"101-1000","acorns brown","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2495",2495,"10/9/2017","Quercus","robur","180-93*8",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2496",2496,"10/9/2017","Quercus","hartwissiana","27-95*3",0,"0",1,"0",0,"0",1,"5-24%",1,0,"0",0,"0",1,"11-100",1,"25-49%",1,"11-100","Acorn quantity very small, large oval","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2497",2497,"10/9/2017","Quercus","alba","304-94*1",0,"0",1,"0",0,"0",1,"5-24%",0,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","Almost done w/ fruit drop","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2498",2498,"10/9/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,"75-94%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2499",2499,"10/9/2017","Quercus","phellos","109-74*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","no tag","0",10,9
"2500",2500,"10/9/2017","Quercus","stellata","212-91*2",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",1,"11-100",1,"5-24%",1,"11-100","Acorn quantity small. Done.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2501",2501,"10/9/2017","Quercus","stellata","212-91*3",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"1001-10000",1,"25-49%",0,"0","Acorns getting ripe","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2502",2502,"10/9/2017","Quercus","marilandica","362-96*7",0,"0",1,"0",0,"0",1,"5-24%",0,0,"0",0,"0",1,"1001-10000",1,">95%",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2503",2503,"10/9/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,"0",0,"0",1,"5-24%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2504",2504,"10/9/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2505",2505,"10/9/2017","Quercus","imbricaria","1512-35*2",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"0",0,"0",0,"0","Branches high- can't estimate fruit until ripe","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value.  Fruit intensity was not recorded by observer.",10,9
"2506",2506,"10/9/2017","Quercus","bicolor","214-91*2",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2507",2507,"10/9/2017","Quercus","bicolor","214-91*3",0,"0",1,"0",0,"0",1,"5-24%",1,0,"0",0,"0",1,"11-100",1,"50-74%",1,"03-10","Quantity of acorns very small.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2508",2508,"10/9/2017","Quercus","imbricaria","523-32*1",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,">10000",1,"75-94%",1,"101-1000","0","BZ: ""Leaves"""" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,9
"2509",2509,"10/23/2017","Quercus","lyrata","1133-2004*1",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2510",2510,"10/23/2017","Quercus","gambelii","145-75*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No leaves; done.","0",10,23
"2511",2511,"10/23/2017","Quercus","michauxii","539-96*3",0,"0",1,"0",0,"0",1,">95%",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves green/red/brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2512",2512,"10/23/2017","Quercus","gambelii","145-75*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed; done.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2513",2513,"10/23/2017","Quercus","michauxii","539-96*5",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead; done.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2514",2514,"10/23/2017","Quercus","gambelii","145-75*8",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","All brown leaves.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2515",2515,"10/23/2017","Quercus","subfalcata","656-32*1",0,"0",1,"0",0,"0",1,"25-49%",0,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2516",2516,"10/23/2017","Quercus","stellata","210-91*2",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","Leaves green/brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2517",2517,"10/23/2017","Quercus","robur","180-93*8",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2518",2518,"10/23/2017","Quercus","hartwissiana","27-95*3",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2519",2519,"10/23/2017","Quercus","alba","304-94*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2520",2520,"10/23/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","Almost done with fruit drop","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2521",2521,"10/23/2017","Quercus","phellos","109-74*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","*No tag","0",10,23
"2522",2522,"10/23/2017","Quercus","stellata","212-91*2",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed. Leaves brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2523",2523,"10/23/2017","Quercus","stellata","212-91*3",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2524",2524,"10/23/2017","Quercus","marilandica","362-96*7",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2525",2525,"10/23/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2526",2526,"10/23/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2527",2527,"10/23/2017","Quercus","imbricaria","1512-35*2",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",1,"0",NA,"0",NA,"0","Branches high-- can't estimate or see any fruit drop yet.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. Also changed fruit columns to ""?"" because observer could not see fruits or fruit drop but left fruit_observed marked as ""yes"" by observer.",10,23
"2528",2528,"10/23/2017","Quercus","bicolor","214-91*2",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2529",2529,"10/23/2017","Quercus","bicolor","214-91*3",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2530",2530,"10/23/2017","Quercus","imbricaria","523-32*1",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,23
"2531",2531,"10/30/2017","Quercus","lyrata","1133-2004*1",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2532",2532,"10/30/2017","Quercus","gambelii","145-75*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No leaves; done.","0",10,30
"2533",2533,"10/30/2017","Quercus","michauxii","539-96*3",0,"0",1,"0",0,"0",1,">95%",0,0,"0",0,"0",0,"0",0,"0",0,"0","Leaves green/red/brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2534",2534,"10/30/2017","Quercus","gambelii","145-75*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed; done.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2535",2535,"10/30/2017","Quercus","michauxii","539-96*5",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","75% dead; done.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2536",2536,"10/30/2017","Quercus","gambelii","145-75*8",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","All brown leaves.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2537",2537,"10/30/2017","Quercus","subfalcata","656-32*1",0,"0",1,"0",0,"0",1,"25-49%",0,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2538",2538,"10/30/2017","Quercus","stellata","210-91*2",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","Leaves green/brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2539",2539,"10/30/2017","Quercus","robur","180-93*8",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2540",2540,"10/30/2017","Quercus","hartwissiana","27-95*3",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2541",2541,"10/30/2017","Quercus","alba","304-94*1",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2542",2542,"10/30/2017","Quercus","muehlenbergii","215-91*2",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","Almost done with fruit drop","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2543",2543,"10/30/2017","Quercus","phellos","109-74*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","*No tag","0",10,30
"2544",2544,"10/30/2017","Quercus","stellata","212-91*2",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed. Leaves brown.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2545",2545,"10/30/2017","Quercus","stellata","212-91*3",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2546",2546,"10/30/2017","Quercus","marilandica","362-96*7",0,"0",1,"0",0,"0",1,"25-49%",1,0,"0",0,"0",0,"0",0,"0",0,"0","Fruit drop completed.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2547",2547,"10/30/2017","Quercus","muehlenbergii","704-46*2",0,"0",1,"0",0,"0",1,">95%",1,0,"0",0,"0",1,"1001-10000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2548",2548,"10/30/2017","Quercus","muehlenbergii","704-46*3",0,"0",1,"0",0,"0",1,"75-94%",1,0,"0",0,"0",1,"101-1000",1,">95%",1,"101-1000","0","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. ",10,30
"2549",2549,"10/30/2017","Quercus","imbricaria","1512-35*2",0,"0",1,"0",0,"0",1,"50-74%",1,0,"0",0,"0",1,"0",NA,"0",NA,"0","Branches high-- can't estimate or see any fruit drop yet.","BZ: ""Leaves"" changed to yes if observer recorded leaf color meaning leaf_intensity will have no value. Also changed fruit columns to ""?"" because observer could not see fruits or fruit drop but left fruit_observed marked as ""yes"" by observer.",10,30
